human_disturbance_index	native_species_richness	soil_suitability_score	pathway_complexity	management_effectiveness	proximity_to_water	mean_annual_precipitation	mean_annual_temperature	invEstablished	habitat_disturbance	land_use_type	soil_texture	pathway_type	management_intensity
-1.4517304088781189	0.09756511597030093	0.3776731756515801	0.40884545096196234	0.34271887643262744	0.2369989550070488	0.5462746119269078	0.5240297372583363	no	Moderate	Forest	Sandy	Unintentional	None
0.33528252750284204	-0.3903296542904128	-0.5936255613341928	0.5128592618275434	0.3022300519514829	-0.31738035603520826	-1.1615675121128157	-0.975216112035233	yes	High	Grassland	Clayey	Intentional	None
1.1189038591827916	0.6036368739159207	0.5849633398465812	0.8272521370090544	0.6982195603195578	0.1874645937742257	0.33967741752503783	0.2795338974432335	yes	Low	Wetland	Loamy	Unintentional	None
-0.3322186862959392	-0.7843327023267076	-0.47958130994811654	0.8365711318328977	0.4196662586182356	-0.6537188147958148	2.4999250460103504	1.978501916758412	yes	Low	Agriculture	Clayey	Intentional	Medium
-1.532163604028593	-1.3294453722367336	0.19548804266378284	0.33750030770897865	0.47514953557401896	-0.12440075732248947	1.5109922922062131	1.35215228182646	no	Low	Forest	Sandy	Unintentional	Low
2.209499403871179	-0.6498158630479366	-0.112613495439291	0.8960667732171714	0.36179428780451417	0.9901539016231583	-0.004733063777455304	-1.3874020066862354	yes	Moderate	Urban	Loamy	Unintentional	Low
0.6012244410731774	0.10643732470165043	-0.7376322504132986	0.7246365759056062	0.10145556228235364	-1.4024193479672613	-0.18259385597833194	-0.36139526168194974	yes	Low	Wetland	Loamy	Unintentional	High
1.0682566896663244	1.9050217665074323	0.7305656569078565	0.8588645623531193	0.5535446314606816	-1.3637544120938603	-0.06530489413417423	0.6422592359486847	no	Low	Grassland	Loamy	Unintentional	Low
-2.3456536205057494	-1.9767179693243688	0.32004177337512374	0.8476888921577483	0.2336259321309626	-0.1761220068880863	0.5630640436016567	0.8226158246127411	yes	Low	Wetland	Loamy	Unintentional	Medium
-0.09527811372713642	0.3196049148094957	-0.9973092782311141	0.5700203685555607	0.8457976735662669	-1.2017655293132985	0.3590469623572918	0.43469112164103657	no	High	Agriculture	Clayey	Intentional	Low
2.6772270676932743	0.7996225904659853	0.22854819428175688	0.7097595878876746	0.819889290491119	-0.031235379934516406	-0.019369325937325543	-0.36284976465743196	no	High	Agriculture	Loamy	Intentional	Low
0.8021221516849597	1.058314027745792	0.9599849875085056	0.9213098725304008	0.17617651144973934	2.250163336410533	1.0745947684737964	0.43664718493630483	no	Low	Urban	Loamy	Intentional	None
-1.0015465455393515	-1.1373203906538805	-0.08449660241603851	0.2533615950960666	0.5733482469804585	-0.41679326998160154	-0.7221442638920123	-0.3338480534763987	yes	Low	Agriculture	Clayey	Intentional	Medium
0.9289176823376185	0.9529820742699616	-0.7259555631317198	0.5639421402011067	0.8622976606711745	-0.5060981061980239	-0.4635280335757469	0.7006416712757774	no	Moderate	Wetland	Sandy	Intentional	Low
-1.6481921855900041	-0.5918285017503379	0.5583375236019492	0.7157051807735115	0.9271677564829588	-2.622076841935098	0.44386521487309527	0.18576667748671682	no	Moderate	Forest	Loamy	Intentional	None
-1.4390977831850553	0.27429848671813073	-0.7800133172422647	0.5861169721465558	0.6768150487914681	0.4024014835913377	0.2543520005334771	-0.12117727111036981	no	High	Urban	Sandy	Unintentional	High
1.6745188751009557	1.376311925724608	0.6161417267285287	0.8442162848077714	0.4959746105596423	-1.5878962004746524	0.8192895017325803	0.8204627362277579	no	Moderate	Grassland	Sandy	Unintentional	Low
-0.019229625588690347	-0.7261671767218851	-0.2678577182814479	0.5498483926057816	0.19191446690820158	-0.0637193147900378	-0.6088844164976602	-0.8189364001156095	yes	High	Wetland	Sandy	Intentional	None
1.2108522507727668	0.9177213360747174	-0.7004661210812628	0.36454057740047574	0.6070748213678598	0.2928933130604927	-0.7223442722702093	-0.4448624566818914	no	Moderate	Agriculture	Loamy	Unintentional	None
-0.8322098335872267	0.08403230306319098	0.48980403086170554	0.7659807133022696	0.36557766050100327	-1.938507023900609	0.3850070987367986	0.10762398157054703	no	High	Grassland	Loamy	Unintentional	Low
-1.954717034429362	-2.0950313090207793	-0.9611273230984807	0.4018706069327891	0.8905877307988703	1.8283962236928173	-0.8881871400493366	0.0072913167406728485	no	Moderate	Urban	Clayey	Intentional	None
-0.8432790927969576	-1.3373679159491694	-0.6054778420366347	0.26412160648033023	0.864631423028186	-1.0445353032239684	0.7852252197991878	0.3943971739585381	yes	Low	Agriculture	Sandy	Unintentional	None
-1.3672132304726898	-1.429244928194636	-0.8760486915707588	0.584184838924557	0.5503652526531368	0.8728548444322134	-1.4638462737250055	-0.9074059808290893	no	High	Forest	Loamy	Unintentional	None
-1.4230902443962843	0.17892524006535293	-0.9393423814326525	0.21199840283952653	0.9161587194539607	-0.7556927210900116	-0.40717007547404865	-0.17849146952632317	no	Low	Agriculture	Loamy	Intentional	Medium
0.1126651597832391	-0.9766642994912431	-0.3765527820214629	0.4903343829791993	0.4527318247128278	-1.42520803852379	-1.688084158421235	-1.931811156056381	yes	Low	Wetland	Clayey	Intentional	Medium
-0.013136953045283728	-0.3808466016191786	-0.37576466239988804	0.9487683351617306	0.6125425633508712	-0.928104104637049	1.6286758273340436	1.9782787133044792	yes	Low	Forest	Clayey	Intentional	Low
0.3121647369838228	-0.9370781820157457	0.9385151388123631	0.1106878959108144	0.36125332163646817	-0.012520463680810183	0.19628646609273054	0.3559352113256065	yes	High	Grassland	Clayey	Intentional	Medium
1.1061185678911443	3.755036494144539	0.2572723706252873	0.08741727517917752	0.4255828410387039	-0.2447925405803267	-0.22129375657731798	0.5942609748669184	no	Low	Grassland	Loamy	Intentional	None
-1.5004797633273828	-2.060214435887491	-0.49102193815633655	0.5882516321726143	0.48355379793792963	0.18129920362053567	-0.4812490991475153	-0.3016907050684667	no	Moderate	Agriculture	Clayey	Unintentional	None
-1.0688802879381734	0.003177363563461544	0.6130501539446414	0.9012367008253932	0.032032567309215665	0.9379030027121736	-0.4865441430176281	-0.022956900972418814	no	Moderate	Agriculture	Loamy	Intentional	Low
0.42597138250067995	0.47083530098893484	-0.7911273646168411	0.3763141920790076	0.7005288258660585	-1.152504881847488	-1.676012510456563	-1.7697380805420442	yes	Moderate	Grassland	Loamy	Intentional	High
2.1955176902642384	1.9880262388012249	0.7455956577323377	0.053279089741408825	0.03349241241812706	-1.611681204643679	0.1271491277095442	-0.2786865048007686	yes	High	Forest	Loamy	Intentional	None
0.32763921825836384	-0.10022235050921562	0.4439146053045988	0.661094011971727	0.31238617468625307	-0.48368558484125873	-0.626461595436736	-0.053668100963722765	yes	Low	Urban	Sandy	Intentional	None
2.067146820781474	1.1162889891031027	-0.33567907102406025	0.9649112923070788	0.7260877604130656	-1.5882489494468166	0.47562585360222953	0.35584065126368936	yes	Moderate	Agriculture	Clayey	Intentional	None
-2.906157107336922	-1.3187825617205966	0.609477948397398	0.29966143681667745	0.8600406260229647	-0.2848291885878157	-0.501769906978232	-0.6156709226286401	yes	High	Grassland	Clayey	Unintentional	None
1.4875730270166874	2.22818416501462	0.8565259939059615	0.47702442575246096	0.6068154964596033	0.35277924224030144	0.611499155211408	0.036773645408757216	no	Low	Agriculture	Sandy	Intentional	None
-0.9054577766800165	-0.8686234262404209	0.4525131951086223	0.4586716645862907	0.07502614869736135	-0.7586322198866265	0.15268964273439928	0.34284535494784063	no	Moderate	Wetland	Loamy	Unintentional	Low
0.2926773146414369	-1.0028416315669535	0.7690081219188869	0.9921337636187673	0.8213663713540882	-0.7274315893128718	1.5284396965037261	1.6828095215999255	yes	Low	Forest	Loamy	Intentional	None
-1.1373077578575725	-1.7128406417509305	-0.9376043467782438	0.5794585596304387	0.5489930147305131	-2.1676853357087245	0.4734744147106531	0.4854571749500486	yes	Low	Agriculture	Clayey	Unintentional	None
-0.39189957662754826	0.7358160775641932	-0.3561242278665304	0.6331621431745589	0.9386585978791118	-0.005758447019892854	0.8975087725200389	0.9772299460864248	no	High	Grassland	Sandy	Intentional	High
2.8816715663939854	1.7049475038590614	-0.6938534821383655	0.531455225078389	0.8333886021282524	-0.4785590483605784	0.7549258469640558	0.3776917469406272	no	High	Agriculture	Sandy	Intentional	Medium
3.44964820953302	2.7730021188122915	0.6386773735284805	0.27148872381076217	0.8717694729566574	0.655115393839914	-0.6967926155001761	-0.702529599968109	no	Moderate	Urban	Clayey	Intentional	None
-1.8465432721293404	-0.919880266898584	0.23006060579791665	0.12200084468349814	0.3054297605995089	0.17153453293049037	-0.7848232843117322	-0.2653331040437173	yes	Low	Forest	Clayey	Intentional	Low
0.3985832408904455	0.8498220756420736	0.7092908844351768	0.809521725634113	0.33659587800502777	1.5179139862941304	0.092213346139084107	-0.4619086551101815	no	High	Forest	Sandy	Intentional	None
2.1385876706334557	1.4285892643071298	-0.9279305157251656	0.7059021799359471	0.9932435846421868	-2.130916436442616	-1.267171600271646	-1.0969544563489655	no	Moderate	Urban	Loamy	Unintentional	None
-1.2290260224854952	0.7263745577612246	-0.8328913911245763	0.6041815727949142	0.8312142919749022	0.8392958550403875	1.5668462512216983	0.39522481608571436	yes	Moderate	Agriculture	Sandy	Intentional	Medium
0.4242166172035148	-0.9847178210714137	-0.1645598765462637	0.38815649994648993	0.5654134918004274	-0.44847531696387655	-0.6670866068693253	0.5385601736236023	yes	Moderate	Wetland	Clayey	Intentional	Low
-1.2290204463589418	0.4460317041591583	0.8720965427346528	0.7603435977362096	0.30088003166019917	-1.1542304570266886	0.24828631815294988	-0.13057788063811127	no	Low	Wetland	Loamy	Intentional	Medium
0.2862589040606727	1.249601172809013	-0.5549015514552593	0.42547090840525925	0.8351429754402488	-0.5933775476847152	0.8178454929566877	-0.3422363351080374	no	Low	Wetland	Sandy	Intentional	Medium
3.0359703466992056	0.5540908121398758	-0.06218729121610522	0.5994354237336665	0.7883219497743994	-0.20526001500058427	1.0991274940133544	1.2396904326809906	no	Low	Agriculture	Loamy	Unintentional	Low
0.6938513587053767	1.0726757930573263	0.6671511242166162	0.8720867368392646	0.8765800441615283	-0.761572765342094	-0.43590857155043455	-0.20748458149540167	yes	High	Grassland	Loamy	Intentional	Medium
-0.06260390081501493	0.8851818033241181	0.3845760594122112	0.9171357697341591	0.9249585012439638	0.39306619844858975	-0.9522581164052727	-0.9795768781835438	no	Moderate	Urban	Loamy	Unintentional	Low
0.08060565069402648	-0.856123531716685	-0.3594588255509734	0.7079381032381207	0.10942455264739692	-1.811973531591443	0.23035868574967983	0.9103812572214864	no	Low	Wetland	Loamy	Intentional	None
0.6464507235543613	0.6338302306984216	-0.06949789403006434	0.8303664301056415	0.522134478436783	0.01888078795357762	-1.372745772385412	-0.742368615024829	no	High	Wetland	Loamy	Unintentional	Low
0.2545932140801517	-1.66637911832086	-0.7388526732102036	0.9452027047518641	0.06851760833524168	0.30971607009551905	-0.17216961016572763	-0.1513212752578793	yes	Low	Agriculture	Clayey	Unintentional	Medium
0.1782124349155501	-0.8956353825805956	-0.5104051670059562	0.3455467103049159	0.798686470836401	2.1387567833644217	-0.15515794872861338	0.29186022792037025	yes	High	Forest	Loamy	Intentional	Low
1.3275847360877726	1.4894093043928465	-0.5808734139427543	0.622307199286297	0.014070961624383926	0.8650893921997076	-2.1184267742874345	-1.0687050183399618	no	High	Grassland	Loamy	Unintentional	None
0.40733913334119437	0.7282130507529756	0.8730954267084599	0.5937985547352582	0.17335710767656565	-1.5943907322591597	0.24314462161946793	-0.33158605304194266	no	Moderate	Wetland	Loamy	Intentional	Low
0.35316959780863205	0.2660124725940383	-0.1800947622396052	0.8223623111844063	0.04320683144032955	-1.303188656147763	0.8041631419187067	1.3315678546864038	yes	High	Wetland	Loamy	Intentional	Medium
0.12982518275034105	-0.7864931391361236	0.8111762385815382	0.9496268185321242	0.5039939263369888	-0.23131854737089877	0.7629484877784682	0.42749388011904044	yes	High	Grassland	Loamy	Intentional	Low
0.8446270523697903	1.547239779222756	0.2546681431122124	0.046596639323979616	0.38092383393086493	0.37277996858422097	0.3726047022859133	0.7313581722434928	no	Moderate	Wetland	Sandy	Intentional	Medium
0.9293639744421346	2.5000885518248874	-0.7152700098231435	0.5773610780015588	0.19334176019765437	0.8629022524697739	-0.07848043584182549	-0.03549758081469296	no	Moderate	Grassland	Clayey	Intentional	High
-0.761140526347106	-1.472059069862199	0.9129934855736792	0.6637985093984753	0.11738002160564065	0.8414249813207264	0.3684804352443381	0.47932768996915837	no	Moderate	Forest	Loamy	Unintentional	Low
0.03784437560497593	0.1047041919460422	-0.012688909657299519	0.8934204084798694	0.564386204816401	-0.208723786191479	-0.5305455607843472	-0.37255538995985144	yes	Low	Urban	Loamy	Intentional	Medium
0.37721656119462743	-0.25116137882115264	-0.13259551487863064	0.31084849615581334	0.9078234368935227	1.8671499130388725	1.3332619685044078	1.4476094285325336	yes	High	Agriculture	Clayey	Unintentional	Medium
-0.695051018126918	-0.79077175067288	0.41006534546613693	0.8657659920863807	0.2735427091829479	-0.8806136960308935	-0.34937974194842847	-0.015576553381789121	no	Moderate	Urban	Loamy	Unintentional	High
-1.3780073197898972	-1.1877987445245222	-0.8689118125475943	0.49942748714238405	0.2976516564376652	0.03686547191077722	1.462432346352537	1.8442859260335402	no	Moderate	Forest	Sandy	Intentional	None
0.05730221046433824	-0.06355213546384315	-0.9256927222013474	0.595111608505249	0.36298315739259124	-0.14310844227785086	-1.9699910102774787	-1.9043848028866184	yes	Moderate	Urban	Loamy	Intentional	None
1.0518931717117839	0.632147346850469	0.9985455456189811	0.36212542094290257	0.8795509529300034	-1.0050305289802046	-0.643666771244483	-0.2519696831567016	no	Low	Urban	Clayey	Intentional	High
2.175820113684241	1.6182563974076924	-0.3473655194975436	0.7961362064816058	0.3161635436117649	-0.266267973259254	0.036880063318528084	0.4732852061921565	no	Low	Grassland	Sandy	Unintentional	Low
-2.472491966307481	-2.4322103524232235	0.2433977616019547	0.9111583416815847	0.3547277555335313	1.0425111883279612	2.032661754938162	1.778308592932253	no	Low	Wetland	Loamy	Unintentional	None
-0.7835515730250224	-1.0210481084015641	0.36770311184227467	0.29209239804185927	0.3773124807048589	0.9020749062016726	-1.5007230389461799	-0.2554640207642439	no	Moderate	Urban	Sandy	Intentional	Low
-0.07793920567892737	-0.7221395107985691	-0.06951838778331876	0.07352090766653419	0.7525144647806883	-1.293635984276195	0.5643418347437937	-0.08880350831538816	yes	High	Agriculture	Clayey	Unintentional	Medium
-2.3596144168119078	-1.9131133579409985	-0.2709793485701084	0.4806259204633534	0.21818099007941782	0.2528947909831159	-0.6114779031232489	-0.7066936549002696	no	Low	Forest	Clayey	Intentional	Low
-1.2029264626565963	-0.725228860921002	0.9825215712189674	0.9926522115711123	0.41021828004159033	0.4493315598049849	-0.578947403309258	-0.8000892399982643	no	Low	Wetland	Loamy	Unintentional	None
-1.099239944665608	-0.8978128837585835	-0.9590747598558664	0.9735397049225867	0.2547777646686882	1.2747725475988516	1.479351077280663	0.49559963659969	no	Low	Forest	Loamy	Unintentional	Medium
-0.27674991874820043	-1.579565251050369	0.3190613924525678	0.1655412244144827	0.865383068099618	-0.7283290153134943	-0.6006246288395634	0.40005189059589785	yes	Moderate	Forest	Loamy	Unintentional	None
-3.049713235355957	-2.5735046650987106	-0.862091826274991	0.6000967556610703	0.39842253155075014	0.37476136966796025	-0.9815997571793482	-1.2316153441019062	no	Low	Grassland	Loamy	Intentional	Low
0.02222484377178857	0.526057339234677	0.17445884039625525	0.10326185636222363	0.8518730434589088	0.02204872587465316	0.3364458256960876	-0.039939428028162055	yes	Moderate	Grassland	Sandy	Intentional	High
-0.6442184998309648	-0.9792209177662929	-0.6439701123163104	0.8948770728893578	0.8784707190934569	-1.4506531740597415	0.8925538884763653	-0.09916379719041118	no	Low	Grassland	Sandy	Intentional	High
1.6255731509467943	2.280639452770472	-0.1575969122350216	0.44973280164413154	0.36097579449415207	-0.2640644891373882	-1.045668895612966	-0.32821162698811784	yes	Moderate	Grassland	Sandy	Intentional	None
0.27442069470152575	1.7704271638202629	0.13832671754062176	0.3366137647535652	0.8973184779752046	-0.05855471266475809	-0.06073245985476494	-0.510823304391344	no	Low	Agriculture	Loamy	Unintentional	Medium
-2.061023084945279	-1.6731619798740784	-0.3113859212026	0.6963315769098699	0.8279967007692903	0.32787167521667715	1.1083300807197198	1.5241611639997914	no	High	Forest	Loamy	Intentional	None
-0.3262518279560711	0.5790342414552053	-0.9308323566801846	0.008703582920134068	0.48805641452781856	2.1227601326179006	-0.181387578351873	-0.19353490744933896	yes	Moderate	Wetland	Sandy	Intentional	Medium
-1.5214933300945201	-0.0039319480930325446	0.7490247394889593	0.753645203076303	0.5057739999610931	1.3231211100308438	-2.963749520419471	-2.144598212843417	no	Moderate	Wetland	Clayey	Intentional	None
0.15960707546829156	2.122428565803469	0.38295355858281255	0.18339858204126358	0.7344168815761805	0.8713165260905062	1.3135244192990065	0.2714300409829604	no	Low	Urban	Loamy	Unintentional	Low
0.3525737758747468	-0.21623340984939354	0.5142811159603298	0.6813588510267437	0.5355576623696834	-0.48839728884789535	-0.5097337056816449	-0.7468164092818754	yes	High	Agriculture	Sandy	Intentional	None
-0.47423164991870337	-0.9567879552384855	0.7124657351523638	0.40603297017514706	0.8736214600503445	-0.18760008185444182	0.32575694205077504	-0.21593699849059406	yes	Low	Forest	Sandy	Intentional	None
0.7577221705466031	0.3685402077406082	0.45610038517042994	0.4979590578004718	0.45891824387945235	-0.05880051316276105	0.24414172257539057	0.8613698483786236	no	Low	Forest	Clayey	Intentional	Medium
-0.4553769649863644	0.847434423219104	-0.4280640762299299	0.11161084682680666	0.22676347265951335	0.40157984155814874	-2.4474328538636887	-2.001398290269059	no	Low	Forest	Clayey	Unintentional	Low
-0.5556040991363146	0.13269387431419957	-0.28450510604307055	0.6521858088672161	0.21868061693385243	-1.0818028887363624	1.8734306499104707	1.4175452598551548	no	High	Wetland	Loamy	Intentional	Medium
2.0279666638217235	3.1612262994429448	0.6548778740689158	0.800700334366411	0.3944929405115545	0.46133575801644877	1.3904769290593058	2.348228975599067	no	Low	Wetland	Sandy	Intentional	None
-0.8583320276433656	-0.5016849390782342	-0.721872853115201	0.8327709347940981	0.3910195187199861	-1.0408697175491965	-0.9767138137752931	-0.6634767735562728	no	Moderate	Forest	Sandy	Unintentional	None
-0.43408094965696176	-0.77539268294019	0.6694958778098226	0.4966596874874085	0.6776193357072771	2.291235376359296	1.2140918635640443	0.6416147219185067	no	Low	Agriculture	Loamy	Intentional	None
-1.12432103706856	-2.8472628311216894	-0.7771314596757293	0.6637542287353426	0.9516992254648358	-0.20964563817923146	2.804284535517561	2.4689028855868376	yes	Moderate	Grassland	Loamy	Intentional	None
0.9564279330563425	-1.0605429703318938	-0.013695877511054277	0.1670024562627077	0.7387719973921776	-0.4468894622783258	-1.1920964585394118	-0.86398088592394	yes	High	Forest	Loamy	Unintentional	Low
-0.04617112075131935	2.3335378850816886	0.4896913543343544	0.885144182946533	0.7852349476888776	0.05554267202394514	0.521141272272496	1.008955080389871	no	Low	Grassland	Clayey	Unintentional	Low
-2.663089426464504	-2.658402314696912	-0.2810985413379967	0.860626686597243	0.40562385227531195	-1.0614649852480562	-0.5399542741669723	-1.3676808726449552	yes	High	Urban	Clayey	Unintentional	None
-0.6514629963084879	0.009034070878538691	-0.0023297900334000587	0.9966975164134055	0.8045887106563896	-0.021109121817367855	-0.36985903915000184	-0.8023970728995402	yes	High	Forest	Loamy	Unintentional	Low
-1.9287254609914024	-1.1069894504167475	-0.15083527518436313	0.37240613088943064	0.604861261555925	-0.8561819895374685	0.0038924342340536655	-0.7100439000689973	no	Moderate	Grassland	Sandy	Intentional	Medium
0.9965467704155486	2.707857136181745	-0.950443425681442	0.6744957119226456	0.09918838273733854	-0.9090513336099385	0.1620316049800114	-0.5035076661914963	no	High	Grassland	Loamy	Intentional	Low
1.3694832388615994	2.1190135640245598	-0.9395576803945005	0.12314771115779877	0.532648497261107	-0.09880512654638998	1.226031258444035	1.7333533963697576	no	High	Grassland	Clayey	Unintentional	None
0.4140757854950829	0.44527758896818964	0.8813870628364384	0.7702600308693945	0.06390306423418224	0.26789633172081	1.1459975876984079	1.0770685239494224	yes	Moderate	Wetland	Loamy	Unintentional	Low
1.396526925380206	2.2755090898765284	0.4247589432634413	0.4561822817195207	0.3200031202286482	-0.06373349549780406	0.8321975139763943	1.2060453494781955	no	High	Grassland	Clayey	Intentional	Low
-1.3195574090931088	-0.908622493739831	0.511849382892251	0.9234756459482014	0.9866631210315973	-1.2163424055971566	0.8813437428304802	-0.007924662540284955	no	High	Wetland	Clayey	Unintentional	None
1.5930515206291092	0.8492169810855043	0.26266513112932444	0.5621124827302992	0.013551824958994985	-0.7683715604177457	1.2700220421810706	0.5219716939285971	yes	Moderate	Wetland	Loamy	Unintentional	None
-1.318512359703095	-0.18440941821483792	-0.3165804408490658	0.6427160510793328	0.2541487186681479	-0.5693495500011251	-0.6337700957358756	0.29225502957664684	no	High	Wetland	Loamy	Unintentional	Medium
0.31499258776227584	0.5095622171804953	-0.12161969160661101	0.9914171071723104	0.7375997714698315	0.8552849895333633	-0.5131408218743548	-0.47653937019821446	no	High	Wetland	Loamy	Intentional	None
-0.36404885881449967	-0.4051134346228299	0.9214664371684194	0.8980469808448106	0.915411853697151	-0.3145127823444829	-1.1891081896152635	-0.6067256613423864	no	Moderate	Grassland	Clayey	Unintentional	None
0.18692431834727657	-0.9025144559628684	-0.9934418858028948	0.6046324090566486	0.7546985461376607	0.23808059361788345	-0.7484212579338425	-1.02246828818892	yes	Moderate	Wetland	Loamy	Unintentional	None
0.02229903628252683	1.3806962084129462	0.18978925328701735	0.8552587556187063	0.7464486497920007	-0.5343105194249071	0.7886924809653865	0.9217105516406511	no	Moderate	Forest	Loamy	Unintentional	High
-1.4441324122772878	-1.9054447796330842	0.22987988824024796	0.3571461411193013	0.8004247606731951	1.0902038498705002	-0.4498629673628935	-0.4961784918385956	no	Moderate	Urban	Loamy	Unintentional	Low
-0.26358052757418865	-0.38103040459015863	-0.8698400841094553	0.6469999882392585	0.6955993820447475	-1.0611218503951352	-1.2848933956926443	-1.0101869526348857	yes	Moderate	Urban	Clayey	Intentional	Medium
0.2362078944256839	0.2031180031889674	0.42814536951482296	0.16103435354307294	0.41257398040033877	0.9998539319441765	1.175371789810567	1.9377441661917008	no	Low	Forest	Clayey	Intentional	Medium
-0.4845482812794911	-0.5519784392083845	0.3393983538262546	0.40215778606943786	0.4935548771172762	0.3040388256508069	1.6819854940049828	1.3756710938632533	no	Low	Wetland	Loamy	Unintentional	None
-0.19429482161945139	0.46316979343704273	-0.6180009818635881	0.5652689118869603	0.9583740313537419	-0.30882362277625236	0.8228590219545324	1.411330801758664	no	Moderate	Agriculture	Clayey	Intentional	Low
-0.9431951260231204	0.12397555192990845	-0.3954821755178273	0.7281254518311471	0.5250980753917247	0.2319583614939312	-0.33796093667973925	0.17172924990156216	no	Moderate	Grassland	Sandy	Intentional	None
1.7613299245249079	2.3962709252140817	0.6870415955781937	0.36928458604961634	0.8009991652797908	0.4684323451094646	-1.5119324655756925	-1.6729987842572136	no	Low	Grassland	Loamy	Intentional	Low
1.7877573260917878	0.04702641213878578	0.6889156121760607	0.2939316383562982	0.10067226784303784	0.029842399097325983	1.1718988540262922	0.6228377540364658	yes	High	Urban	Clayey	Intentional	Low
5.23511929579952	2.3843267987038113	0.43609777139499784	0.7961490424349904	0.8932059491053224	-1.0924994284809433	-0.24811157599800385	0.532066067391987	no	High	Agriculture	Sandy	Intentional	Low
-0.8053484819489447	-1.2372428677812568	-0.8619872811250389	0.49092081002891064	0.7735974986571819	-0.9262000565629597	-0.2989232058061619	-0.9352499504286782	no	Low	Grassland	Loamy	Unintentional	Low
1.1533118395458135	0.9388320760943552	-0.7651655687950552	0.6061371637042612	0.5222731155809015	-0.5867985511996122	0.18665249657130517	-0.057559426141840675	no	Moderate	Agriculture	Clayey	Intentional	None
2.7831561974814822	2.60678254518449	0.5563805708661675	0.26268979418091476	0.06646058335900307	-1.2257783777276485	0.05199596218111735	-0.7631283496370568	no	High	Grassland	Sandy	Unintentional	Medium
1.2105570053941617	-0.4373252433993181	-0.6622367636300623	0.9271971855778247	0.0016403207555413246	0.04838948400551392	0.9425072515339459	1.0571619795441471	yes	High	Forest	Sandy	Intentional	Low
-0.989320860596749	-1.7931495588223798	0.6515528769232333	0.8758256633300334	0.6650328226387501	-1.1968021894384322	-1.0966911757109743	-1.4657909936153894	yes	Low	Grassland	Loamy	Unintentional	Low
-0.2164399547617024	-2.368849362199767	-0.1747094294987619	0.5880257794633508	0.8419562496710569	-0.8946809667052077	1.1746506890784223	1.1963081407740048	yes	High	Urban	Loamy	Intentional	Low
-1.6067337673760558	1.5157521027682637	-0.02639851812273264	0.4330639352556318	0.8378709484823048	-1.2391401501009223	-0.0477494741665212	-0.6439905944718075	no	Moderate	Agriculture	Sandy	Intentional	None
1.35822287055166	2.004978507360029	-0.6780723189003766	0.08185302070342004	0.2464911777060479	0.388235793201842	0.14089512825334205	1.1058356827826876	no	Moderate	Forest	Sandy	Intentional	None
0.96754759718073	0.9602661584433904	0.35577263683080673	0.9999241123441607	0.6096294149756432	-0.5649441845367587	-0.6183530156045426	-0.8167407739345359	no	Low	Forest	Clayey	Intentional	None
-1.628562261399759	-3.865005440006784	-0.7044644569978118	0.18995345034636557	0.16068404354155064	-0.03240336181461442	0.8273367974218957	0.4376944843310329	no	Low	Wetland	Loamy	Unintentional	Low
-0.7417899707198226	-1.0574523124433122	-0.609766645822674	0.8039920590817928	0.19446201180107892	-0.03464024083525463	-1.6019341244215917	-1.4791747891313372	yes	Low	Grassland	Loamy	Intentional	Low
-0.49700678443376783	0.47374027813750136	0.826058626640588	0.49128215038217604	0.3368042360525578	-0.05944887142081063	-1.086400624302616	-0.9552094454223581	no	Low	Wetland	Clayey	Intentional	None
-2.3333918844025274	-1.4126208704772902	-0.19551318231970072	0.8328538369387388	0.2335835127159953	-0.8275570320414549	1.3367033903236187	1.2078889330523839	no	High	Urban	Clayey	Unintentional	None
0.6234950201976038	1.16078394820333	-0.7522877515293658	0.7264609339181334	0.964261541608721	1.200875881310863	-1.883974990567934	-3.099879048427625	no	Low	Urban	Sandy	Intentional	Low
-3.99584077869964	-2.3274445478782972	-0.09259507386013865	0.624790821922943	0.9323507710359991	-0.9642641505392986	0.6663703322449004	0.6630050806180792	no	High	Agriculture	Sandy	Intentional	Low
1.2554990083300395	-0.8873809392816991	0.20578653551638126	0.9928026273846626	0.013053961331024766	-0.4316318630130735	0.16653386223817715	-0.14049075245481382	no	Moderate	Wetland	Clayey	Intentional	None
0.14968533471824375	-1.1547531567392983	0.7071077446453273	0.16284888447262347	0.861527914647013	-0.933622843728421	-0.7742584293426071	-1.587390200777038	yes	Low	Agriculture	Clayey	Intentional	Medium
-0.6195718258017331	-0.6422515569983047	-0.8808227968402207	0.7473132575396448	0.26914993044920266	-1.1841279653709458	-1.066401162265707	0.00329127789084116	yes	High	Forest	Loamy	Intentional	Low
-0.4526810214633138	-0.27602247795517765	0.20522931730374694	0.7374375404324383	0.35442359815351665	-0.4762837199082255	0.06841565073187467	0.43425566027465096	no	Low	Agriculture	Sandy	Intentional	High
0.7193521904580008	0.08937030574754057	-0.0056972200982272625	0.7211838064249605	0.8937938450835645	0.03968719378626599	-0.7669685973654323	0.43113081837475303	yes	High	Agriculture	Loamy	Intentional	None
-0.1995646179764261	1.21774603212298	0.43928848998621106	0.025564604438841343	0.6051381598226726	-2.321389710574866	0.24390859017053046	0.6142187814505407	yes	Low	Wetland	Clayey	Intentional	Low
